Team1Win,Champ1WR,Champ2WR,Champ3WR,Champ4WR,Champ5WR,PlayerChamp1WR,PlayerChamp2WR,PlayerChamp3WR,PlayerChamp4WR,PlayerChamp5WR,Player1RecentWR,Player2RecentWR,Player3RecentWR,Player4RecentWR,Player5RecentWR,Player1ChampFreq,Player2ChampFreq,Player3ChampFreq,Player4ChampFreq,Player5ChampFreq,Player1Ranking,Player2Ranking,Player3Ranking,Player4Ranking,Player5Ranking,Champ6WR,Champ7WR,Champ8WR,Champ9WR,Champ10WR,PlayerChamp6WR,PlayerChamp7WR,PlayerChamp8WR,PlayerChamp9WR,PlayerChamp10WR,Player6RecentWR,Player7RecentWR,Player8RecentWR,Player9RecentWR,Player10RecentWR,Player6ChampFreq,Player7ChampFreq,Player8ChampFreq,Player9ChampFreq,Player10ChampFreq,Player6Ranking,Player7Ranking,Player8Ranking,Player9Ranking,Player10Ranking
0,48.71,52.07,48.14,50.26,48.39,0.5,0.4,0.6428571428571429,0.3,0.6666666666666666,1.0,1.0,1.0,0,0,0.3333333333333333,0.06666666666666667,0.13333333333333333,0.0,0.0,4,5,1,3,2,49.69,50.51,53.96,52.2,51.53,0.5,0.2857142857142857,1.0,0.375,0.6,0,1.0,0,1.0,1.0,0.0,0.26666666666666666,0.0,0.26666666666666666,0.6,6,7,8,9,0
1,49.3,50.93,48.45,52.45,48.79,1.0,0.8,0.5714285714285714,0.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.13333333333333333,8,0,9,5,6,46.98,45.18,49.1,47.39,51.47,0.0,0.6,1.0,0.3333333333333333,0.0,1.0,1.0,1.0,0,1.0,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.0,0.13333333333333333,4,7,2,1,3
0,45.93,49.92,52.41,53.96,49.1,0.5,0.4666666666666667,0.0,0.5,0.26666666666666666,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,0.4,0.06666666666666667,0.06666666666666667,0.8,6,1,2,9,8,51.17,50.51,48.75,48.02,51.37,0.75,0.6,1.0,1.0,0.0,1.0,1.0,0,1.0,1.0,0.26666666666666666,0.4666666666666667,0.0,0.13333333333333333,0.06666666666666667,4,3,5,7,0
1,53.96,50.21,48.95,51.17,52.6,1.0,0.5333333333333333,0.45454545454545453,0.2,0.0,1.0,1.0,1.0,0,0,0.4,0.6666666666666666,0.06666666666666667,0.0,0.0,5,0,9,4,8,47.71,47.39,45.18,50.93,51.49,0.5333333333333333,0.6,0.375,0.5333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.06666666666666667,0.13333333333333333,0.2,1,6,3,2,7
1,44.79,51.62,49.3,49.78,50.7,0.0,0.4666666666666667,0.5,0.6666666666666666,0.8,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,3,6,8,2,5,48.39,49.43,45.18,50.26,51.31,0.3333333333333333,0.6666666666666666,0.7333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.6666666666666666,0.26666666666666666,0.13333333333333333,0.06666666666666667,1,4,9,7,0
0,48.75,50.78,50.21,54.38,49.1,0.3333333333333333,0.5,0.4,0.6666666666666666,0.4,1.0,0,1.0,1.0,1.0,0.4666666666666667,0.0,0.06666666666666667,0.2,0.2,0,5,6,2,8,47.45,49.78,48.14,55.22,50.26,0.6666666666666666,1.0,0.0,0.75,0.625,1.0,1.0,0,1.0,0,0.13333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.0,1,7,4,3,9
0,50.93,52.45,48.71,48.39,50.64,0.8,0.6666666666666666,1.0,1.0,0.5333333333333333,1.0,1.0,1.0,1.0,1.0,0.6,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,6,7,0,2,9,50.28,52.92,46.56,48.95,52.9,0.7142857142857143,0.5714285714285714,1.0,0.4666666666666667,0.7333333333333333,0,1.0,1.0,1.0,1.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.6,4,1,3,8,5
0,48.45,45.51,50.59,51.49,49.1,0.4,1.0,0.0,0.6153846153846154,0.3333333333333333,1.0,1.0,0,1.0,1.0,0.2,0.06666666666666667,0.0,0.06666666666666667,0.13333333333333333,1,0,2,3,5,47.29,52.07,48.79,48.95,48.39,0.8,0.42857142857142855,0.4666666666666667,1.0,0.5,1.0,1.0,1.0,1.0,0,0.2,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,8,9,6,4,7
1,52.45,48.75,51.31,55.22,48.14,0.0,0.5714285714285714,0.5,0.5333333333333333,0.5333333333333333,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.13333333333333333,4,5,6,3,9,48.45,51.24,50.51,51.43,48.95,1.0,1.0,0.25,0.42857142857142855,0.5,1.0,1.0,0,1.0,1.0,0.4,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0,7,2,8,1
0,48.75,49.52,50.59,52.21,46.98,0.5,0.46153846153846156,0.5333333333333333,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0,0.13333333333333333,0.2,0.06666666666666667,0.9333333333333333,0.0,8,5,6,3,0,49.1,54.13,52.9,51.37,49.21,0.4666666666666667,1.0,0.5,0.6666666666666666,0.5333333333333333,0,1.0,1.0,0,1.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.6,9,7,1,2,4
1,48.95,48.71,52.28,48.79,51.31,0.5,0.5,0.5714285714285714,0.5333333333333333,0.6666666666666666,1.0,0,1.0,0,1.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.4666666666666667,3,7,6,9,5,49.38,49.21,48.39,51.39,49.3,0.8666666666666667,0.0,0.6,1.0,0.6,1.0,0,1.0,1.0,1.0,0.6,0.0,0.6,0.2,0.2,0,8,1,2,4
0,47.3,51.47,49.38,48.45,45.18,0.6666666666666666,0.6,0.6,0.5333333333333333,0.3333333333333333,0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.13333333333333333,0.06666666666666667,0.06666666666666667,4,7,1,9,0,52.21,46.56,50.26,48.39,51.9,0.5,0.4666666666666667,0.5,0.6,0.8,1.0,1.0,1.0,0,1.0,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,3,5,6,2,8
0,49.43,45.71,52.92,47.45,51.39,0.2857142857142857,0.5,0.6666666666666666,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.2,0.2,0.06666666666666667,0.26666666666666666,7,1,8,2,5,48.39,54.51,46.41,51.17,52.21,0.4666666666666667,0.0,0.8,0.7142857142857143,0.0,0,1.0,1.0,1.0,1.0,0.0,0.06666666666666667,0.2,0.26666666666666666,0.06666666666666667,6,3,0,4,9
0,45.18,50.32,50.65,49.78,51.31,0.0,1.0,1.0,0.5333333333333333,0.7333333333333333,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.8,0.26666666666666666,6,3,8,9,1,46.98,49.92,47.52,48.75,52.45,0.6666666666666666,0.6,0.0,0.5333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.2,5,4,2,7,0
0,48.79,47.5,54.51,49.3,48.75,0.5333333333333333,0.4,0.46153846153846156,0.4,0.4666666666666667,0,1.0,1.0,0,1.0,0.0,0.2,0.13333333333333333,0.0,0.06666666666666667,8,5,3,7,9,51.07,52.28,51.37,52.45,52.07,0.6,1.0,0.4666666666666667,0.5,0.6,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.13333333333333333,0.06666666666666667,0.2,0.2,2,1,6,0,4
0,49.8,54.51,52.79,51.85,48.75,0.3333333333333333,0.4,0.6666666666666666,0.6666666666666666,0.4666666666666667,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.2,1,2,4,6,7,49.78,45.71,49.92,54.13,52.92,0.7142857142857143,0.8,0.5714285714285714,0.8461538461538461,0.0,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,9,0,3,5,8
1,50.91,48.45,46.41,54.38,50.64,1.0,0.0,0.5333333333333333,0.6,0.26666666666666666,1.0,1.0,1.0,1.0,1.0,0.5333333333333333,0.2,0.26666666666666666,0.4,0.06666666666666667,4,3,5,9,6,49.8,49.45,48.95,45.18,48.39,0.5333333333333333,0.7333333333333333,0.5,1.0,0.4,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,0.2,0.13333333333333333,0.13333333333333333,0.3333333333333333,1,7,2,8,0
0,49.8,52.21,50.65,48.95,48.65,0.0,1.0,0.6,0.4,0.3333333333333333,0,1.0,1.0,1.0,0,0.0,0.06666666666666667,0.13333333333333333,0.6,0.0,4,7,0,2,1,49.11,50.78,47.29,51.53,47.3,0.6,1.0,0.4,0.4,0.4666666666666667,1.0,1.0,1.0,1.0,1.0,0.4,0.3333333333333333,0.2,0.3333333333333333,0.06666666666666667,3,6,8,5,9
1,50.93,50.26,54.13,52.2,55.22,0.4666666666666667,1.0,0.6,0.5,0.5333333333333333,1.0,1.0,1.0,1.0,1.0,0.2,0.06666666666666667,0.2,0.06666666666666667,0.2,5,2,0,1,3,53.96,49.81,49.1,51.43,49.11,0.5,0.0,0.38461538461538464,0.3333333333333333,0.0,1.0,0,1.0,1.0,1.0,0.3333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,4,6,9,7,8
1,46.41,51.47,46.5,51.17,52.45,0.6923076923076923,0.5454545454545454,0.0,0.7,0.6,1.0,1.0,0,1.0,0,0.6,0.3333333333333333,0.0,0.13333333333333333,0.0,4,6,3,8,9,48.27,51.04,54.51,48.79,45.18,0.3333333333333333,0.5,0.5,0.4666666666666667,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.26666666666666666,0.3333333333333333,0.13333333333333333,0.06666666666666667,0.6,7,1,0,5,2
0,49.39,49.43,49.1,44.94,48.39,0.4444444444444444,0.0,1.0,0.8,0.2,1.0,1.0,1.0,1.0,1.0,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.26666666666666666,1,3,0,7,8,52.9,55.22,45.71,51.31,45.14,0.7333333333333333,0.8571428571428571,1.0,0.2,1.0,1.0,0,1.0,1.0,1.0,0.13333333333333333,0.0,0.06666666666666667,0.2,0.06666666666666667,2,4,9,5,6
1,55.22,49.1,49.39,54.13,50.93,0.5714285714285714,0.0,0.3333333333333333,0.5333333333333333,0.4,1.0,0,0,1.0,1.0,0.13333333333333333,0.0,0.0,0.3333333333333333,0.4666666666666667,4,7,6,5,0,48.95,48.02,47.29,46.41,51.47,0.6,0.3333333333333333,0.6923076923076923,0.5333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,0.4666666666666667,0.13333333333333333,0.6666666666666666,0.4,0.13333333333333333,3,9,2,8,1
0,52.07,52.45,50.65,45.93,48.75,0.4,1.0,0.8666666666666667,0.5333333333333333,0.3,1.0,1.0,0,0,0,0.6,0.2,0.0,0.0,0.0,5,3,7,8,1,50.93,48.5,47.29,54.51,49.8,0.3333333333333333,0.4666666666666667,0.2727272727272727,0.5333333333333333,0.4,0,1.0,1.0,1.0,0,0.0,0.2,0.5333333333333333,0.06666666666666667,0.0,0,9,2,6,4
1,52.07,54.51,48.75,48.45,51.07,0.6,0.6,0.4666666666666667,0.4666666666666667,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.8,0.8666666666666667,0.13333333333333333,0.06666666666666667,3,4,6,1,0,48.65,48.02,51.49,50.26,51.43,0.6,1.0,0.5333333333333333,1.0,1.0,0,0,1.0,0,1.0,0.0,0.0,0.3333333333333333,0.0,0.06666666666666667,2,5,7,8,9
1,51.49,49.12,51.37,45.71,50.93,0.4666666666666667,0.6666666666666666,0.6666666666666666,0.0,0.5,1.0,0,0,0,1.0,0.5333333333333333,0.0,0.0,0.0,0.3333333333333333,2,3,4,5,7,49.78,52.79,48.71,47.29,50.26,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0,1.0,1.0,1.0,1.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0,8,6,1,9
0,52.2,52.33,49.69,49.92,54.51,0.5333333333333333,0.2,0.0,0.3333333333333333,0.0,1.0,1.0,0,1.0,1.0,0.06666666666666667,0.13333333333333333,0.0,0.13333333333333333,0.13333333333333333,4,5,0,3,-1,50.93,48.39,47.5,47.3,45.93,0.4,0.8,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.6,0.2,0.06666666666666667,0.06666666666666667,6,-1,7,1,2
0,49.1,47.29,49.45,47.5,50.93,0.4666666666666667,0.6,0.6,0.8,0.6,1.0,1.0,1.0,1.0,1.0,0.5333333333333333,0.4,0.06666666666666667,0.06666666666666667,0.4,7,3,8,5,9,51.49,50.32,52.45,51.49,55.22,0.4666666666666667,0.6666666666666666,0.5,1.0,0.4,1.0,0,1.0,1.0,1.0,0.4,0.0,0.06666666666666667,0.13333333333333333,0.4,0,2,1,4,6
1,46.41,50.26,53.96,51.62,48.39,0.8181818181818182,1.0,0.5,0.8666666666666667,0.5333333333333333,1.0,0,0,1.0,1.0,0.13333333333333333,0.0,0.0,0.6,0.6666666666666666,9,7,0,2,4,54.51,52.33,52.92,54.13,50.64,0.8,0.4666666666666667,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.8,0.06666666666666667,0.7333333333333333,0.06666666666666667,5,6,1,3,8
1,48.39,52.41,50.19,52.21,54.51,0.5333333333333333,0.6666666666666666,0.7333333333333333,0.6,0.5454545454545454,1.0,1.0,1.0,1.0,1.0,0.7333333333333333,0.6,0.4666666666666667,0.8666666666666667,0.06666666666666667,7,4,3,6,5,51.49,46.56,50.26,52.9,48.45,0.6,0.7333333333333333,0.6666666666666666,0.5333333333333333,0.6666666666666666,1.0,0,1.0,1.0,1.0,0.13333333333333333,0.0,0.3333333333333333,0.4666666666666667,0.26666666666666666,8,9,1,2,0
0,46.98,47.5,48.39,47.39,48.95,0.5333333333333333,0.0,0.3333333333333333,0.0,0.4666666666666667,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667,1.0,6,2,9,8,4,52.28,54.51,48.79,48.71,54.13,0.5,0.0,0.4666666666666667,0.8666666666666667,0.6666666666666666,1.0,1.0,1.0,0,1.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.06666666666666667,7,1,3,5,0
0,48.75,46.98,45.71,52.21,49.3,0.4666666666666667,0.6,0.0,0.5333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.8,0.4,0.06666666666666667,0.6666666666666666,0.06666666666666667,1,3,7,5,4,54.38,53.96,48.39,48.14,50.91,0.6666666666666666,0.5333333333333333,0.6,0.6,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,0.26666666666666666,0.2,0.2,0.4666666666666667,6,2,8,9,0
0,47.52,47.3,51.31,51.49,49.8,1.0,0.6,0.4666666666666667,1.0,0.4666666666666667,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.5333333333333333,0.2,4,2,7,8,9,48.95,47.45,49.39,52.41,48.75,0.5333333333333333,1.0,0.5,0.4444444444444444,0.6,1.0,1.0,1.0,1.0,1.0,0.5333333333333333,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.2,0,5,1,6,3
1,50.93,49.36,52.2,50.26,45.18,0.0,0.4,0.0,0.6,0.7692307692307693,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.2,0.06666666666666667,0.06666666666666667,0.06666666666666667,1,5,2,9,3,47.5,49.1,52.28,51.53,48.45,0.8,0.0,0.6,0.7777777777777778,0.6,1.0,1.0,1.0,0,1.0,0.6,0.06666666666666667,0.5333333333333333,0.0,0.06666666666666667,4,6,0,7,8
0,50.26,51.31,47.83,50.21,50.93,0.3333333333333333,0.0,0.4666666666666667,0.4,0.7333333333333333,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.06666666666666667,1,3,6,4,5,50.9,50.63,44.94,47.3,48.75,0.6666666666666666,0.8,0.0,0.6,1.0,1.0,1.0,0,1.0,0,0.26666666666666666,0.26666666666666666,0.0,0.2,0.0,0,2,7,8,9
1,48.08,47.71,50.65,51.85,52.9,1.0,0.5333333333333333,0.5,0.4666666666666667,1.0,0,1.0,1.0,1.0,0,0.0,0.6666666666666666,0.06666666666666667,0.2,0.0,2,3,4,6,7,47.5,50.93,47.3,51.45,51.17,0.6666666666666666,1.0,0.6666666666666666,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.06666666666666667,0.6666666666666666,0.2,0.2,5,1,8,0,9
0,50.63,49.69,52.9,52.2,49.1,0.0,0.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.2,0.13333333333333333,0.13333333333333333,0.06666666666666667,3,4,0,5,6,50.26,49.38,50.15,49.21,52.28,0.3333333333333333,1.0,0.9333333333333333,0.6666666666666666,0.2857142857142857,1.0,0,1.0,1.0,1.0,0.06666666666666667,0.0,0.9333333333333333,0.13333333333333333,0.2,1,9,7,2,8
0,48.75,51.62,48.5,49.1,51.85,1.0,0.0,0.5333333333333333,0.42857142857142855,1.0,0,1.0,1.0,1.0,0,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,3,5,1,6,8,52.33,48.08,55.22,50.09,50.64,0.4666666666666667,0.75,0.5,1.0,0.7333333333333333,1.0,1.0,1.0,0,1.0,0.26666666666666666,0.2,0.06666666666666667,0.0,0.4,7,4,0,9,2
0,47.71,50.5,51.47,49.69,51.31,0.0,0.6666666666666666,1.0,0.6,0.5,1.0,1.0,0,0,1.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.13333333333333333,1,2,6,3,4,46.5,49.43,50.26,48.79,47.52,0.0,0.4666666666666667,0.0,0.4666666666666667,0.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,5,0,7,9,8
1,49.3,52.21,54.51,48.75,51.37,0.6666666666666666,0.5,0.6666666666666666,0.5333333333333333,0.25,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,2,1,4,6,9,48.79,46.09,48.39,50.15,48.95,0.25,0.4,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667,0,5,3,8,7
0,51.49,49.02,50.21,52.92,46.41,0.0,0.0,0.0,0.5,0.4666666666666667,0,0,1.0,1.0,1.0,0.0,0.0,0.6,0.06666666666666667,0.5333333333333333,4,6,2,3,0,50.64,45.18,45.93,45.51,54.51,0.0,0.0,0.6,1.0,0.3333333333333333,0,1.0,1.0,0,0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,1,7,9,8,5
1,51.47,50.93,50.06,45.71,51.62,0.4666666666666667,0.5,0.8,0.6,0.5333333333333333,0,1.0,1.0,0,1.0,0.0,0.3333333333333333,0.13333333333333333,0.0,0.13333333333333333,2,4,8,3,0,47.52,53.96,48.39,48.95,50.21,0.0,0.6666666666666666,0.38461538461538464,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,6,7,5,9,1
0,52.9,49.52,51.47,52.92,48.5,0.4666666666666667,0.5,0.0,1.0,0.5555555555555556,1.0,1.0,1.0,1.0,0,0.06666666666666667,0.2,0.06666666666666667,0.26666666666666666,0.0,6,3,7,1,2,50.64,48.75,50.26,43.34,48.45,0.5333333333333333,0.6,0.6666666666666666,1.0,0.6153846153846154,1.0,0,1.0,1.0,1.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,9,5,4,0,8
1,52.9,52.92,50.09,47.5,47.29,0.4,0.6,0.5333333333333333,0.8,0.6666666666666666,0,0,1.0,0,0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,6,2,0,8,3,48.14,48.95,48.02,54.51,49.78,0.36363636363636365,0.4,0.5333333333333333,0.4,0.5333333333333333,0,1.0,1.0,1.0,1.0,0.0,0.2,1.0,0.26666666666666666,0.5333333333333333,5,7,4,9,1
0,50.26,49.21,54.38,48.27,46.5,0.3333333333333333,0.5333333333333333,0.4666666666666667,0.0,1.0,0,1.0,1.0,0,1.0,0.0,0.26666666666666666,0.4666666666666667,0.0,0.06666666666666667,1,4,2,5,7,52.28,49.8,55.22,49.24,47.3,0.6666666666666666,0.0,0.0,0.5333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,9,3,8,0,6
1,49.78,47.71,48.79,46.53,50.65,0.46153846153846156,1.0,1.0,0.4666666666666667,0.4666666666666667,1.0,0,1.0,1.0,1.0,0.06666666666666667,0.0,0.06666666666666667,0.2,0.3333333333333333,0,3,6,7,9,48.71,47.5,45.71,48.39,42.67,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.2,0.4,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.2,0.2,5,4,2,8,1
1,52.28,52.21,51.31,51.47,48.95,0.5,1.0,1.0,0.6,0.6666666666666666,1.0,0,1.0,0,1.0,0.5333333333333333,0.0,0.06666666666666667,0.0,0.3333333333333333,6,8,0,9,3,48.45,48.39,49.8,50.32,50.26,0.5333333333333333,0.26666666666666666,0.0,0.6,0.4,0,0,1.0,1.0,1.0,0.0,0.0,0.06666666666666667,0.4666666666666667,0.06666666666666667,7,2,4,1,5
